month_date_yyyymm,county_fips,county_name,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy,quality_flag
202008,34003,"bergen, nj",648000.0,-0.0015,0.041,3154.0,-0.0105,-0.2304,42.0,0.1351,-0.3226,1440.0,-0.0851,0.5,28.0,0.1667,0.75,592.0,0.0923,-0.3052,10.0,0.25,,310.0,0.0149,0.0508,2201.0,-0.0266,-0.0311,956687.0,0.0034,0.0432,3162.0,-0.0102,-0.2284,0.0032,0.0007,,0.0
202008,34021,"mercer, nj",409000.0,0.0131,0.1711,689.0,-0.0988,-0.478,44.0,-0.0486,-0.2787,512.0,-0.0448,0.113,20.0,0.0,1.5,152.0,-0.2165,-0.5914,331.0,0.1297,0.5253,193.0,-0.0036,0.0593,1942.0,-0.0241,0.0301,638713.0,0.0203,0.1925,1014.0,-0.0357,-0.3368,0.4804,0.0971,0.316,0.0
202008,34019,"hunterdon, nj",525000.0,-0.0047,0.0507,600.0,-0.0783,-0.397,46.0,0.0,-0.3867,256.0,-0.0657,0.1034,4.0,,0.0,108.0,-0.1148,-0.5909,27.0,0.08,1.4545,189.0,0.0054,0.0407,2883.0,-0.0062,0.0415,648770.0,0.0147,0.1071,622.0,-0.0682,-0.3799,0.045,0.0066,0.0339,0.0
202008,34025,"monmouth, nj",640000.0,0.004,0.18,2156.0,-0.0483,-0.3878,38.0,-0.0732,-0.3667,1256.0,-0.0324,0.1939,76.0,0.6522,2.1667,412.0,-0.1417,-0.5579,2564.0,0.1033,283.8889,260.0,0.0267,0.1355,2496.0,-0.0076,0.0446,960813.0,0.0221,0.2347,4700.0,0.0282,0.3311,1.1892,0.1634,1.1867,0.0
202008,34007,"camden, nj",229900.0,0.0218,0.1499,806.0,-0.0898,-0.6325,37.0,-0.1543,-0.3833,784.0,-0.0416,-0.1478,32.0,0.3333,1.0,216.0,0.08,-0.7049,206.0,-0.0463,0.6885,132.0,0.0137,0.1145,1690.0,-0.0245,0.0024,301177.0,0.0532,0.2217,1009.0,-0.0806,-0.564,0.2556,0.0117,0.2,0.0
202008,34009,"cape may, nj",495000.0,-0.0099,0.1024,1115.0,-0.0673,-0.4469,50.0,-0.2754,-0.3976,592.0,0.1473,0.3097,20.0,-0.4118,0.25,180.0,-0.0909,-0.5408,393.0,0.055,10.2286,360.0,-0.0079,0.0996,1694.0,-0.0246,0.0518,901556.0,-0.0279,0.1758,1498.0,-0.0385,-0.2682,0.3525,0.0409,0.3351,0.0
202008,34005,"burlington, nj",304990.0,0.017,0.1211,955.0,-0.0507,-0.5491,32.0,-0.1467,-0.4667,924.0,0.0694,0.1324,36.0,0.2,0.8,220.0,-0.1667,-0.6765,279.0,-0.0036,0.5414,153.0,0.0183,0.088,2005.0,-0.0123,0.0175,420929.0,0.0423,0.2135,1247.0,-0.022,-0.4569,0.2921,0.0138,0.2067,0.0
202008,34017,"hudson, nj",575000.0,0.0052,0.1029,1676.0,0.0792,0.0608,38.0,0.0411,-0.283,712.0,0.044,0.3692,12.0,1.0,,364.0,0.0769,0.3582,10.0,0.5385,9.0,559.0,0.019,0.1411,1171.0,-0.0076,-0.0047,713966.0,-0.0158,0.0688,1686.0,0.0815,0.0657,0.006,0.0018,0.0053,0.0
202008,34037,"sussex, nj",299900.0,0.0007,0.0618,804.0,-0.0547,-0.4286,39.0,-0.1034,-0.4507,464.0,0.0,0.1959,36.0,2.6,8.0,100.0,-0.1379,-0.7024,5.0,0.25,1.5,169.0,0.0186,0.0704,1827.0,-0.0248,-0.0402,402767.0,0.0316,0.1336,807.0,-0.055,-0.4273,0.0062,0.0015,0.0048,0.0
202008,34023,"middlesex, nj",411500.0,0.0108,0.0892,1691.0,-0.0191,-0.4376,35.0,-0.0278,-0.3396,1192.0,-0.023,0.1595,40.0,-0.0476,2.3333,384.0,0.0787,-0.5077,790.0,0.1206,11.3438,228.0,0.0117,0.0607,1843.0,-0.0292,-0.053,460623.0,0.0029,0.0896,2406.0,0.0214,-0.2114,0.4672,0.0582,0.4459,0.0
202008,34041,"warren, nj",280000.0,0.0012,0.0459,364.0,0.046,-0.48,32.0,-0.1351,-0.4667,248.0,0.0598,0.2917,20.0,2.3333,1.5,48.0,0.0435,-0.7209,3.0,-0.3333,,155.0,0.0608,0.1359,1811.0,-0.0295,-0.0656,346755.0,-0.0119,0.1329,366.0,0.0398,-0.4771,0.0082,-0.0047,,0.0
202008,34033,"salem, nj",159900.0,-0.0111,0.0691,237.0,-0.0614,-0.5451,62.0,-0.1022,-0.25,132.0,0.5,0.0,4.0,-0.3333,-0.6667,36.0,-0.0526,-0.7857,29.0,-0.2267,2.2222,101.0,0.0486,0.0538,1633.0,0.008,0.0293,200870.0,0.0172,0.1292,265.0,-0.0862,-0.5009,0.1224,-0.0262,0.1051,0.0
202007,34011,"cumberland, nj",154450.0,-0.0277,0.0387,356.0,-0.1146,-0.5436,73.0,-0.2563,0.0,156.0,-0.1789,-0.2973,8.0,1.0,,76.0,-0.0256,-0.6238,134.0,0.0766,4.34,106.0,0.0117,0.1119,1496.0,-0.0124,-0.0084,216166.0,0.0184,0.3344,487.0,-0.0803,-0.395,0.3755,0.0667,0.3434,0.0
202007,34029,"ocean, nj",375000.0,0.0068,0.1033,2862.0,-0.095,-0.5007,47.0,-0.3321,-0.2808,1628.0,0.1729,0.0213,104.0,0.5294,4.2,490.0,-0.2122,-0.6941,2879.0,0.1708,33.897,199.0,0.0204,0.1119,1898.0,0.0202,0.0119,595031.0,0.035,0.1937,5703.0,0.0228,-0.0188,1.0059,0.2284,0.9915,0.0
202007,34021,"mercer, nj",403723.0,-0.008,0.1457,765.0,-0.0573,-0.4442,46.0,-0.2355,-0.2161,536.0,0.0037,0.112,20.0,1.0,1.0,194.0,-0.1019,-0.5126,293.0,0.1269,0.1183,194.0,0.0055,0.0479,1990.0,-0.0181,0.0553,625994.0,0.0477,0.1517,1052.0,-0.0071,-0.3549,0.3833,0.0627,0.1928,0.0
202007,34003,"bergen, nj",649000.0,0.0,0.0426,3188.0,0.0216,-0.2599,37.0,-0.1084,-0.3675,1574.0,-0.073,0.3569,24.0,-0.52,0.3333,542.0,0.0545,-0.4283,8.0,-0.2,,305.0,0.0071,0.0362,2261.0,-0.0031,-0.0006,953439.0,0.005,0.0331,3195.0,0.0206,-0.2583,0.0025,-0.0007,,0.0
202007,34041,"warren, nj",279675.0,0.0392,0.0387,348.0,-0.0266,-0.517,37.0,-0.4196,-0.3833,234.0,0.0833,0.1038,6.0,2.0,0.0,46.0,-0.2813,-0.7416,5.0,0.125,3.5,146.0,0.0049,0.0657,1866.0,0.0141,-0.0484,350935.0,0.0302,0.1621,352.0,-0.0236,-0.5115,0.0129,0.0017,0.0115,0.0
202007,34033,"salem, nj",161700.0,0.0784,0.0792,253.0,-0.1802,-0.5195,69.0,-0.2615,-0.1595,88.0,-0.2787,-0.3125,6.0,0.5,0.0,38.0,-0.1739,-0.7791,38.0,-0.0506,1.4194,96.0,0.0255,0.0213,1620.0,0.0299,0.0138,197481.0,0.0355,0.1052,290.0,-0.1643,-0.4605,0.1485,0.0203,0.119,0.0
202007,34027,"morris, nj",577000.0,0.0369,0.0636,1783.0,-0.0404,-0.3493,38.0,-0.038,-0.3559,918.0,-0.1053,0.2645,24.0,1.4,1.4,370.0,-0.0842,-0.5293,6.0,0.0,,233.0,0.0091,0.0412,2555.0,0.0067,0.0367,733931.0,0.0402,0.0756,1788.0,-0.0408,-0.3476,0.0034,0.0001,0.0034,0.0
202007,34007,"camden, nj",225000.0,0.0227,0.1253,886.0,-0.1678,-0.6109,44.0,-0.2257,-0.2585,818.0,0.0124,-0.1223,24.0,-0.1429,0.2,200.0,-0.2857,-0.7368,216.0,0.0141,0.4164,130.0,0.0247,0.1012,1733.0,-0.001,0.0236,285976.0,0.0333,0.1594,1098.0,-0.1402,-0.5479,0.2439,0.0437,0.1769,0.0
202007,34013,"essex, nj",464000.0,0.0311,0.0976,1346.0,-0.041,-0.3217,33.0,-0.0152,-0.3689,890.0,-0.0729,0.2125,20.0,0.25,0.1111,204.0,-0.0556,-0.4426,9.0,0.0,,247.0,-0.001,0.0465,2040.0,-0.0126,0.0099,642854.0,0.0295,0.063,1353.0,-0.0411,-0.3181,0.0063,0.0003,,0.0
202007,34017,"hudson, nj",572000.0,0.0306,0.0813,1553.0,0.1113,-0.0254,37.0,-0.0395,-0.3303,682.0,-0.0394,0.2772,6.0,-0.25,0.5,338.0,0.2707,0.2336,7.0,0.0833,5.5,548.0,-0.0027,0.1051,1180.0,0.0208,0.014,725425.0,0.0124,0.0878,1559.0,0.1112,-0.0223,0.0042,-0.0001,0.0036,0.0
202007,34019,"hunterdon, nj",527500.0,0.0048,0.0555,651.0,-0.0412,-0.3545,46.0,-0.2397,-0.3655,274.0,-0.0867,0.2455,0.0,-1.0,-1.0,122.0,0.0702,-0.5414,25.0,0.5152,0.9231,188.0,0.0035,0.0325,2901.0,0.0154,0.0588,639399.0,0.0242,0.0939,668.0,-0.0333,-0.344,0.0384,0.0141,0.0255,0.0
202007,34015,"gloucester, nj",232400.0,0.0377,0.0673,608.0,-0.1655,-0.6046,36.0,-0.3793,-0.4504,584.0,0.0855,-0.0299,12.0,1.0,-0.25,154.0,-0.2222,-0.7127,122.0,0.0339,0.2979,122.0,0.0142,0.0542,1870.0,0.0199,-0.0123,264744.0,0.0377,0.0985,733.0,-0.1315,-0.5539,0.2008,0.0387,0.1396,0.0
202007,34023,"middlesex, nj",407087.0,0.019,0.0741,1724.0,-0.0046,-0.4444,36.0,-0.2653,-0.2941,1220.0,0.0,0.0739,42.0,0.4,0.9091,356.0,-0.043,-0.5616,705.0,0.2218,9.8462,225.0,0.0008,0.0502,1899.0,0.0106,-0.0232,459269.0,-0.3242,0.085,2356.0,0.0542,-0.2515,0.4089,0.0758,0.388,0.0
202007,34031,"passaic, nj",399350.0,0.0009,0.0649,906.0,-0.0205,-0.3903,34.0,-0.2093,-0.3131,526.0,-0.1024,0.0038,18.0,0.8,1.25,190.0,0.2179,-0.4693,2.0,-0.25,,224.0,0.0212,0.0565,1875.0,-0.0098,-0.0138,440731.0,0.0167,0.0698,907.0,-0.021,-0.3896,0.0017,-0.0005,,0.0
202007,34039,"union, nj",464950.0,0.0042,0.1005,1079.0,-0.0213,-0.3772,34.0,-0.1299,-0.3495,710.0,0.0057,0.1489,6.0,-0.4,-0.4,184.0,-0.0417,-0.5158,22.0,0.0238,9.75,262.0,0.0038,0.0734,1975.0,0.0261,-0.0033,618874.0,0.0067,0.0959,1094.0,-0.0188,-0.3694,0.0199,0.0009,0.0188,0.0
202007,34025,"monmouth, nj",637450.0,0.0246,0.1807,2266.0,-0.0224,-0.3782,41.0,-0.2407,-0.3109,1298.0,-0.0512,0.1694,46.0,-0.2581,0.6429,480.0,-0.0361,-0.5031,2324.0,0.2123,231.4,253.0,0.0162,0.1058,2515.0,0.0188,0.0571,940018.0,0.0419,0.2144,4571.0,0.0859,0.2516,1.0258,0.1986,1.0231,0.0
202007,34005,"burlington, nj",299900.0,0.0343,0.1112,1006.0,-0.1456,-0.5417,38.0,-0.25,-0.3644,864.0,0.1049,-0.0379,30.0,0.1538,-0.1667,264.0,-0.1951,-0.6517,280.0,0.0072,0.4286,150.0,0.0086,0.0723,2030.0,0.0148,0.036,403856.0,0.0508,0.168,1275.0,-0.1198,-0.4657,0.2783,0.0422,0.189,0.0
202007,34009,"cape may, nj",499950.0,-0.0245,0.1135,1196.0,-0.1494,-0.4167,69.0,-0.3521,-0.2046,516.0,0.0361,0.157,34.0,1.125,0.4167,198.0,-0.0833,-0.4375,373.0,0.1305,10.8254,363.0,0.0008,0.1009,1737.0,-0.0036,0.0863,927433.0,0.0175,0.2205,1558.0,-0.0981,-0.2504,0.3116,0.0771,0.2962,0.0
202007,34037,"sussex, nj",299686.0,-0.0009,0.0706,851.0,-0.0566,-0.4036,44.0,-0.2091,-0.3603,464.0,0.0311,0.0995,10.0,0.0,1.5,116.0,0.0175,-0.6548,4.0,0.0,1.0,166.0,0.0333,0.0543,1874.0,-0.0279,-0.0072,390433.0,0.0055,0.117,854.0,-0.0558,-0.402,0.0047,0.0003,0.0033,0.0
202007,34001,"atlantic, nj",249700.0,0.0028,-0.0331,1715.0,-0.0997,-0.3389,84.0,-0.1629,0.1133,608.0,-0.0288,-0.0898,58.0,0.6111,0.0,250.0,-0.1611,-0.5719,1123.0,0.2135,9.2982,153.0,0.0284,0.0395,1687.0,0.0114,-0.0268,426311.0,0.0274,-0.0027,2814.0,0.0007,0.0424,0.6545,0.169,0.6125,0.0
202007,34035,"somerset, nj",554450.0,0.0085,0.0014,1123.0,-0.0114,-0.3272,39.0,0.013,-0.3217,604.0,-0.0765,0.1483,8.0,-0.4286,0.3333,234.0,0.2717,-0.4455,71.0,0.3558,1.0735,235.0,0.014,0.0411,2370.0,0.0032,-0.0374,737601.0,0.0346,0.0843,1165.0,-0.0068,-0.308,0.0628,0.017,0.0424,0.0
202006,34025,"monmouth, nj",622175.0,0.043,0.1333,2318.0,-0.0193,-0.3566,54.0,-0.2703,0.0385,1368.0,0.3902,0.024,62.0,1.5833,0.7222,498.0,0.3245,-0.5302,1917.0,0.3605,146.4615,249.0,0.0149,0.0828,2469.0,0.0131,0.0333,902175.0,0.0597,0.141,4210.0,0.1184,0.1645,0.8272,0.2309,0.8236,0.0
202006,34033,"salem, nj",149950.0,0.0711,0.0012,308.0,-0.0806,-0.41,93.0,-0.0133,0.2204,122.0,0.22,-0.1286,4.0,0.0,,46.0,-0.1154,-0.7553,40.0,0.3621,2.95,94.0,0.0355,0.0221,1573.0,-0.0013,-0.0314,190710.0,0.0548,0.072,347.0,-0.0414,-0.3514,0.1282,0.0417,0.1091,0.0
202006,34021,"mercer, nj",406970.0,0.0571,0.1336,811.0,0.0253,-0.4063,61.0,-0.1824,0.1,534.0,0.3218,-0.0255,10.0,0.25,0.25,216.0,0.5,-0.5179,260.0,0.256,-0.1447,193.0,0.0241,0.0346,2027.0,0.0249,0.065,597505.0,0.0267,0.0737,1059.0,0.0622,-0.3704,0.3206,0.0589,0.098,0.0
202006,34041,"warren, nj",269125.0,0.0156,0.0391,358.0,-0.1588,-0.5028,64.0,-0.0625,0.1806,216.0,0.2273,-0.194,2.0,,,64.0,-0.2381,-0.6735,4.0,0.3333,1.0,145.0,0.052,0.0863,1840.0,-0.0254,-0.0515,340653.0,0.0306,0.1298,361.0,-0.1538,-0.4993,0.0112,0.0041,0.0084,0.0
202006,34027,"morris, nj",556449.0,0.0026,0.0136,1858.0,0.0859,-0.3187,40.0,-0.4104,-0.1596,1026.0,0.2273,0.0732,10.0,0.25,0.25,404.0,0.3467,-0.5121,6.0,0.2,,231.0,0.028,0.0274,2538.0,-0.0084,0.0244,705582.0,0.0156,0.03,1864.0,0.0866,-0.3166,0.0032,0.0003,0.0032,0.0
202006,34003,"bergen, nj",649000.0,0.0,0.0318,3120.0,0.0986,-0.2831,42.0,-0.4315,-0.17,1698.0,0.4843,0.2376,50.0,2.125,1.5,514.0,0.3526,-0.5169,10.0,0.0,,303.0,0.0078,0.0339,2268.0,-0.0104,0.009,948687.0,-0.0027,0.0362,3130.0,0.0979,-0.2808,0.0032,-0.0003,,0.0
202006,34005,"burlington, nj",289950.0,0.0451,0.0884,1178.0,-0.108,-0.4586,50.0,-0.2308,-0.0566,782.0,0.0983,-0.1463,26.0,1.1667,0.0833,328.0,0.0123,-0.5615,278.0,0.3695,0.2991,149.0,0.0182,0.0713,2000.0,0.0083,0.0241,384336.0,0.049,0.1235,1449.0,-0.0414,-0.3927,0.2361,0.0823,0.1377,0.0
202006,34001,"atlantic, nj",249000.0,-0.0036,-0.0405,1905.0,-0.0868,-0.2656,100.0,0.1335,0.425,626.0,0.4491,-0.0219,36.0,0.2857,-0.1818,298.0,0.1825,-0.4398,925.0,0.2724,7.8942,149.0,-0.0094,0.0181,1668.0,-0.0133,-0.0347,414922.0,0.006,-0.0339,2812.0,0.0066,0.0432,0.4856,0.1371,0.4455,0.0
202006,34017,"hudson, nj",554998.0,0.0297,0.0193,1398.0,0.1853,-0.1632,38.0,-0.4328,-0.1739,710.0,0.5171,0.3867,8.0,1.0,0.0,266.0,0.9559,-0.3,6.0,1.0,5.0,550.0,0.1056,0.0454,1156.0,0.0039,-0.0069,716565.0,0.0238,0.0678,1403.0,0.188,-0.1609,0.0043,0.0017,0.0037,0.0
202006,34019,"hunterdon, nj",525000.0,0.0097,0.0521,679.0,0.0414,-0.333,61.0,-0.2039,0.0614,300.0,0.5306,0.1364,4.0,0.0,0.0,114.0,0.1875,-0.5746,17.0,2.3,0.0313,188.0,0.0263,0.0145,2857.0,0.0382,0.0419,624306.0,0.0159,0.0695,691.0,0.0558,-0.3303,0.0243,0.0166,0.0086,0.0
202006,34009,"cape may, nj",512500.0,0.0271,0.1427,1406.0,-0.1048,-0.3383,107.0,0.1094,0.2988,498.0,0.2704,0.0733,16.0,1.0,-0.4286,216.0,0.1489,-0.413,330.0,0.356,7.0366,363.0,0.0072,0.0923,1743.0,0.0169,0.1127,911443.0,0.0991,0.2297,1728.0,-0.0445,-0.2013,0.2344,0.0797,0.2151,0.0
202006,34035,"somerset, nj",549800.0,0.0015,-0.0337,1136.0,0.0773,-0.3135,39.0,-0.4167,-0.163,654.0,0.5425,0.0973,14.0,0.1667,0.75,184.0,0.2105,-0.5893,52.0,0.3333,0.4857,232.0,0.002,0.0095,2363.0,0.0062,-0.0599,712963.0,0.023,0.0009,1173.0,0.0831,-0.3005,0.0458,0.0088,0.0246,0.0
202006,34039,"union, nj",463000.0,0.0312,0.0793,1103.0,-0.0226,-0.3725,39.0,-0.4077,-0.1444,706.0,0.2607,-0.0355,10.0,0.25,0.25,192.0,0.6,-0.5248,21.0,0.2353,9.5,261.0,0.0146,0.0609,1925.0,0.0039,-0.028,614758.0,0.0271,0.0683,1115.0,-0.0232,-0.3664,0.019,0.004,0.0179,0.0
202006,34031,"passaic, nj",399000.0,0.0257,0.0813,925.0,0.0731,-0.3763,43.0,-0.4028,-0.0444,586.0,0.5924,-0.0487,10.0,,1.5,156.0,0.3,-0.5568,2.0,-0.6,,219.0,0.0242,0.0333,1893.0,0.0446,0.0119,433489.0,0.0443,0.0723,927.0,0.0686,-0.3753,0.0022,-0.0036,,0.0
202006,34029,"ocean, nj",372450.0,0.0204,0.0987,3163.0,-0.1011,-0.4578,70.0,-0.1358,0.0938,1388.0,0.2049,-0.2306,68.0,2.4,1.125,622.0,0.1268,-0.6093,2459.0,0.2754,28.9878,195.0,0.0122,0.0833,1860.0,-0.0064,0.0022,574913.0,0.016,0.1584,5576.0,0.0234,-0.0566,0.7775,0.2295,0.7635,0.0
202006,34023,"middlesex, nj",399500.0,-0.0011,0.0541,1732.0,0.0279,-0.4389,49.0,-0.3194,0.0426,1220.0,0.5885,-0.0129,30.0,0.875,0.875,372.0,0.4531,-0.5529,577.0,0.2626,6.6933,225.0,0.0066,0.057,1879.0,-0.018,-0.0416,679627.0,0.5084,0.593,2235.0,0.0635,-0.2893,0.3331,0.0619,0.3088,0.0
202006,34011,"cumberland, nj",158850.0,-0.0072,0.0955,402.0,-0.1618,-0.4792,99.0,0.1588,0.3681,190.0,0.3971,-0.0865,4.0,0.0,,78.0,-0.1875,-0.6389,124.0,0.1376,3.1333,105.0,-0.0132,0.0965,1515.0,0.0046,0.01,212251.0,0.0328,0.3178,530.0,-0.0918,-0.3381,0.3088,0.0813,0.2699,0.0
202006,34037,"sussex, nj",299950.0,0.0347,0.0907,902.0,-0.042,-0.3602,55.0,-0.2667,-0.1538,450.0,0.2363,0.0321,10.0,1.5,0.25,114.0,-0.2692,-0.6724,4.0,-0.2,3.0,161.0,0.0201,0.0233,1927.0,-0.0086,0.0295,388291.0,0.0648,0.1391,905.0,-0.0439,-0.359,0.0044,-0.0009,0.0037,0.0
202006,34007,"camden, nj",220000.0,0.0209,0.0732,1064.0,-0.117,-0.5339,57.0,-0.1172,0.0463,808.0,0.1285,-0.1952,28.0,0.75,0.0,280.0,-0.0667,-0.6373,213.0,0.3831,0.139,127.0,0.0018,0.0628,1734.0,0.025,0.0178,276762.0,0.043,0.1071,1277.0,-0.0523,-0.484,0.2002,0.0724,0.1183,0.0
202006,34015,"gloucester, nj",223950.0,-0.0042,0.0184,728.0,-0.1144,-0.5467,58.0,-0.1077,0.0175,538.0,0.1208,-0.1378,6.0,-0.25,-0.625,198.0,-0.01,-0.6333,118.0,0.0536,0.0727,121.0,0.0113,0.0356,1833.0,-0.0129,-0.0281,255125.0,0.0026,0.0638,844.0,-0.0643,-0.507,0.1621,0.0258,0.0936,0.0
202006,34013,"essex, nj",450000.0,0.049,0.0112,1403.0,0.1082,-0.3058,33.0,-0.4844,-0.2667,960.0,0.4815,0.1009,16.0,0.0,0.3333,216.0,0.4595,-0.5878,9.0,0.7,7.5,248.0,0.0408,0.029,2066.0,0.0152,0.0108,624424.0,0.0384,0.0069,1411.0,0.1098,-0.3024,0.0061,0.0021,0.0056,0.0
202005,34027,"morris, nj",555000.0,0.0001,0.0232,1711.0,0.0194,-0.3468,67.0,0.2072,0.6962,836.0,0.9533,-0.2562,8.0,,1.0,300.0,0.7045,-0.5879,5.0,2.3333,4.0,224.0,0.008,0.0039,2559.0,-0.0047,0.0333,694756.0,0.0029,0.0124,1715.0,0.0208,-0.3455,0.0029,0.002,0.0025,0.0
202005,34019,"hunterdon, nj",519950.0,0.0097,0.0693,652.0,0.0124,-0.3525,76.0,0.1472,0.617,196.0,0.3611,-0.4731,4.0,,-0.3333,96.0,0.7778,-0.6279,5.0,0.0,-0.6667,183.0,0.0012,-0.0013,2752.0,-0.0072,0.0049,614545.0,0.0148,0.0764,654.0,0.0108,-0.3585,0.0077,-0.0001,-0.0072,0.0
202005,34025,"monmouth, nj",596500.0,0.0338,0.1046,2363.0,0.0064,-0.3249,74.0,0.184,0.6629,984.0,0.5232,-0.3569,24.0,3.0,-0.3684,376.0,0.757,-0.6299,1409.0,33.7901,164.7647,246.0,0.0129,0.0634,2437.0,0.0008,0.0214,851322.0,-0.0458,0.0755,3764.0,0.5687,0.0725,0.5963,0.579,0.5938,0.0
202005,34015,"gloucester, nj",224900.0,0.0225,0.0465,822.0,-0.0816,-0.4956,65.0,0.1207,0.1818,480.0,0.4371,-0.2836,8.0,-0.3333,-0.7143,200.0,0.1111,-0.6732,112.0,0.5034,0.1371,119.0,0.0037,0.0265,1857.0,0.0131,-0.0112,254470.0,0.0197,0.0768,902.0,-0.0696,-0.478,0.1363,0.053,0.0758,0.0
202005,34003,"bergen, nj",649000.0,0.0012,0.0384,2840.0,0.0745,-0.3276,73.0,0.2066,0.6782,1144.0,0.8452,-0.3199,16.0,1.6667,0.1429,380.0,0.8627,-0.6267,10.0,1.0,9.0,301.0,0.003,0.021,2292.0,-0.0015,0.0412,951229.0,0.0063,0.0366,2851.0,0.0767,-0.325,0.0035,0.0016,0.0033,0.0
202005,34017,"hudson, nj",539000.0,0.0,-0.0064,1179.0,0.0826,-0.3007,67.0,0.1552,0.5952,468.0,0.7727,-0.3256,4.0,0.0,-0.3333,136.0,0.7895,-0.618,3.0,2.0,2.0,497.0,0.0345,-0.0659,1152.0,0.0068,-0.0041,699932.0,0.0062,0.0493,1181.0,0.0835,-0.2999,0.0025,0.0016,0.002,0.0
202005,34013,"essex, nj",429000.0,0.0728,-0.0138,1266.0,-0.0163,-0.3648,64.0,0.1034,0.7534,648.0,0.5961,-0.4098,16.0,0.6,0.6,148.0,0.451,-0.6797,5.0,0.25,,238.0,0.0195,-0.0114,2035.0,0.0174,-0.0033,601339.0,0.0436,-0.0279,1271.0,-0.0147,-0.3623,0.0039,0.0008,0.0039,0.0
202005,34035,"somerset, nj",549000.0,0.0204,-0.03,1054.0,0.0273,-0.3637,66.0,0.2,0.5439,424.0,0.5704,-0.4111,12.0,0.5,2.0,152.0,0.7273,-0.6256,39.0,0.625,0.1143,231.0,0.0002,0.0,2348.0,0.0449,-0.0359,696951.0,0.0194,-0.0282,1083.0,0.0398,-0.3546,0.037,0.0136,0.0159,0.0
202005,34011,"cumberland, nj",160000.0,0.0495,0.1228,479.0,-0.0717,-0.3566,85.0,0.1644,0.2143,136.0,0.3077,-0.3929,4.0,,0.0,96.0,0.2973,-0.4725,109.0,-0.0563,2.4603,107.0,0.0206,0.1132,1508.0,0.0231,0.0322,205506.0,0.1993,0.2955,583.0,-0.0739,-0.2477,0.2276,0.0037,0.1852,0.0
202005,34037,"sussex, nj",289900.0,0.0355,0.0504,941.0,-0.0228,-0.3262,75.0,0.0714,0.3333,364.0,0.5041,-0.2863,4.0,-0.5,-0.3333,156.0,0.4444,-0.5642,5.0,1.5,4.0,157.0,0.0092,0.0037,1944.0,-0.0082,0.0687,364647.0,0.0137,0.1017,946.0,-0.0197,-0.3231,0.0053,0.0032,0.0046,0.0
202005,34033,"salem, nj",140000.0,0.0011,0.02,335.0,-0.0496,-0.3589,94.0,0.1325,0.403,100.0,-0.0385,-0.2424,4.0,,1.0,52.0,-0.1613,-0.6438,29.0,0.2083,0.4146,91.0,0.008,-0.0069,1575.0,0.0085,-0.0046,180805.0,0.0423,0.0482,362.0,-0.0372,-0.3315,0.0866,0.0185,0.0473,0.0
202005,34041,"warren, nj",265000.0,-0.0165,0.0623,425.0,-0.0618,-0.3791,68.0,0.2891,0.3737,176.0,0.4194,-0.2787,0.0,-1.0,,84.0,0.4,-0.5962,3.0,2.0,2.0,138.0,0.0153,0.0453,1888.0,-0.0616,-0.0237,330531.0,0.0019,0.118,426.0,-0.0606,-0.3786,0.0071,0.0049,0.0056,0.0
202005,34005,"burlington, nj",277450.0,0.0293,0.0628,1320.0,-0.009,-0.3941,65.0,0.1556,0.3198,712.0,0.2669,-0.2922,12.0,0.5,-0.7,324.0,0.3613,-0.5574,203.0,0.5149,-0.0356,146.0,0.0136,0.0482,1984.0,0.0235,0.0203,366368.0,0.0146,0.0812,1511.0,0.0318,-0.3654,0.1538,0.0532,0.0572,0.0
202005,34039,"union, nj",449000.0,0.0603,0.0183,1128.0,0.0171,-0.3361,65.0,0.1712,0.6883,560.0,0.5642,-0.2746,8.0,3.0,3.0,120.0,0.3333,-0.7222,17.0,1.6154,4.6667,257.0,0.0202,0.0346,1917.0,0.0421,-0.0209,598513.0,0.0407,0.021,1141.0,0.0233,-0.3294,0.0151,0.0092,0.0133,0.0
202005,34029,"ocean, nj",365000.0,0.0226,0.0832,3518.0,-0.0444,-0.3892,81.0,0.218,0.3388,1152.0,0.3241,-0.408,20.0,0.4286,-0.2857,552.0,0.3731,-0.6397,1928.0,18.28,22.6564,193.0,0.0033,0.0743,1872.0,0.0112,0.0128,565838.0,0.023,0.14,5448.0,0.4303,-0.0658,0.548,0.5209,0.5339,0.0
202005,34021,"mercer, nj",385000.0,0.0665,0.1003,791.0,-0.0149,-0.427,74.0,0.2704,0.6444,404.0,0.3377,-0.4111,8.0,0.0,1.0,144.0,0.2632,-0.6856,207.0,0.1436,-0.31,188.0,0.0091,0.0248,1978.0,0.0185,0.0445,581959.0,0.0007,0.0594,997.0,0.0117,-0.4026,0.2617,0.0363,0.0444,0.0
